1.976875825627477e-05,8.000000700880806e-05
0.0020197017833553503,6.63325042600484e-05
0.004020338044914135,6.928204039582941e-05
0.006019902708058124,8.717798530253689e-05
0.008020605944517834,0.0007200000007787566
0.01202013712021136,0.0006800000008245657
0.03202184498018494,0.0004800000011681348
0.05202241426684281,0.00028000000200251667
0.08002298355350067,0.007200000000077878
0.12002197892998681,0.006800000000082459
0.20002258170409512,0.006000000000093452
0.40002398817701457,0.004000000000140179
