0.0044011992955365516,0.008815217109127688
0.04073095687084293,0.0006061983503857334
0.055336226276883976,0.00041611741634838884
0.06583891478827963,0.00040453672262358466
0.07426127408172715,0.002763863073807628
0.08755755099259514,0.001977889368909399
0.1267706236888091,0.0006730990391808246
0.14960328329169453,0.0002640733251046057
0.1713788379040815,0.004670837720706036
0.19280873484449812,0.0030397729928422082
0.2204613847656382,0.0016299255740639047
0.25765948065052846,0.0005247992391837676
